,股票代码,股票简称,关注,最新价
3362,BJ834062,科润智控,0,6.06
3363,SZ301117,佳缘科技,0,28.99
3364,SH688162,巨一科技,0,22.68
3365,SH603128,华贸物流,0,6.99
3366,SH600876,凯盛新能,0,11.9
3367,SZ301180,万祥科技,0,12.96
3368,BJ835368,连城数控,0,27.49
3369,SZ301026,浩通科技,0,30.06
3370,SH688070,纵横股份,0,42.35
3371,BJ831855,浙江大农,0,8.82
3372,SH600131,国网信通,0,17.92
3373,SZ301019,宁波色母,0,19.56
3374,SH688107,安路科技,0,23.17
3375,SZ000695,滨海能源,0,8.75
3376,SZ000682,东方电子,0,9.4
3377,SH605077,华康股份,0,19.54
3378,SZ301015,百洋医药,0,32.1
3379,SH688092,爱科科技,0,32.29
3380,SH688147,微导纳米,0,32.53
3381,SH605060,联德股份,0,16.19
3382,SH688150,莱特光电,0,19.78
3383,SZ000520,凤凰航运,0,2.55
3384,SZ301235,华康医疗,0,20.73
3385,SH600714,金瑞矿业,0,8.32
3386,SZ301193,家联科技,0,18.85
3387,SZ301303,真兰仪表,0,17.14
3388,BJ873679,前进科技,0,14.53
3389,SH600696,岩石股份,0,12.02
3390,SH600727,鲁北化工,0,6.04
3391,SH600831,广电网络,0,4.22
3392,SH600708,光明地产,0,1.94
3393,SH603058,永吉股份,0,9.47
3394,SZ301059,金三江,0,9.02
3395,SZ301300,远翔新材,0,23.73
3396,BJ834261,一诺威,0,7.02
3397,SZ000657,中钨高新,0,11.6
3398,SH688053,思科瑞,0,27.56
3399,SH600955,维远股份,0,17.14
3400,BJ873665,科强股份,0,8.28
3401,BJ834058,华洋赛车,0,14.69
3402,SH600768,宁波富邦,0,9.77
3403,BJ831834,三维股份,0,5.96
3404,SH688027,国盾量子,0,174.0
3405,SZ301220,亚香股份,0,27.21
3406,SH600597,光明乳业,0,9.08
3407,SZ301246,宏源药业,0,16.59
3408,SZ000788,北大医药,0,5.2
3409,SH600798,宁波海运,0,3.43
3410,SH600889,南京化纤,0,4.46
3411,SH600823,ST世茂,0,0.99
3412,SZ300076,GQY视讯,0,4.0
3413,SH688096,京源环保,0,5.91
3414,SZ000785,居然之家,0,3.12
3415,SZ301207,华兰疫苗,0,22.96
3416,SH688163,赛伦生物,0,14.2
3417,SZ300040,九洲集团,0,4.48
3418,SZ000777,中核科技,0,15.56
3419,SZ300082,奥克股份,0,5.67
3420,SZ301113,雅艺科技,0,23.39
3421,SH601311,骆驼股份,0,7.96
3422,SH600015,华夏银行,0,6.58
3423,SH688192,迪哲医药-U,0,41.6
3424,BJ430556,雅达股份,0,5.09
3425,SZ002961,瑞达期货,0,11.77
3426,BJ832278,鹿得医疗,0,5.65
3427,SZ002910,庄园牧场,0,8.06
3428,SZ002468,申通快递,0,8.3
3429,BJ836260,中寰股份,0,6.26
3430,BJ873223,荣亿精密,0,3.4
3431,SZ300440,运达科技,0,5.92
3432,SZ002634,棒杰股份,0,5.54
3433,SH688379,华光新材,0,15.69
3434,SZ300745,欣锐科技,0,16.1
3435,SZ002643,万润股份,0,12.44
3436,SH600079,人福医药,0,18.44
3437,SZ300703,创源股份,0,8.97
3438,SZ002581,未名医药,0,13.47
3439,SZ001258,立新能源,0,6.75
3440,SZ002131,利欧股份,0,2.15
3441,SH603308,应流股份,0,12.97
3442,SH688358,祥生医疗,0,29.47
3443,SZ001308,康冠科技,0,27.75
3444,SZ300715,凯伦股份,0,9.1
3445,SZ002637,赞宇科技,0,9.0
3446,SZ002706,良信股份,0,7.4
3447,SZ300486,东杰智能,0,5.01
3448,SZ002344,海宁皮城,0,3.65
3449,SZ300512,中亚股份,0,6.36
3450,SZ300509,新美星,0,5.49
3451,SZ002242,九阳股份,0,10.61
3452,SZ000089,深圳机场,0,6.7
3453,BJ835174,五新隧装,0,19.35
3454,SZ300569,天能重工,0,5.07
3455,SH603786,科博达,0,59.3
3456,SZ300590,移为通信,0,11.19
3457,SH688315,诺禾致源,0,13.27
3458,SZ300470,中密控股,0,30.97
3459,BJ835179,凯德石英,0,16.37
3460,SH688400,凌云光,0,18.97
3461,SZ300517,海波重科,0,7.66
3462,SZ002672,东江环保,0,4.9
3463,SZ002678,珠江钢琴,0,4.32
3464,BJ831627,力王股份,0,13.17
3465,SZ002789,建艺集团,0,9.47
3466,SZ300577,开润股份,0,17.75
3467,SH603398,沐邦高科,0,18.24
3468,SZ300305,裕兴股份,0,6.93
3469,SZ300586,美联新材,0,8.51
3470,SH688219,会通股份,0,8.44
3471,SZ002575,群兴玩具,0,6.71
3472,SZ300425,中建环能,0,4.27
3473,SZ002652,扬子新材,0,2.48
3474,SH688237,超卓航科,0,21.24
3475,SZ002539,云图控股,0,7.99
3476,SZ002661,克明食品,0,7.57
3477,SH688499,利元亨,0,31.9
3478,SZ002705,新宝股份,0,18.74
3479,SZ300485,赛升药业,0,7.95
3480,SZ300658,延江股份,0,5.25
3481,SH603260,合盛硅业,0,49.8
3482,SZ300453,三鑫医疗,0,7.75
3483,SZ300787,海能实业,0,12.67
3484,SH688201,信安世纪,0,14.79
3485,SZ000159,国际实业,0,5.97
3486,SZ300437,清水源,0,10.4
3487,SZ300402,宝色股份,0,15.57
3488,SH603368,柳药集团,0,20.38
3489,SZ200429,粤高速B,0,6.83
3490,SH603867,新化股份,0,26.95
3491,SZ002753,永东股份,0,6.52
3492,SZ300587,天铁股份,0,4.3
3493,SH603657,春光科技,0,13.46
3494,SH603928,兴业股份,0,10.72
3495,SH603278,大业股份,0,10.21
3496,SZ002263,大东南,0,2.49
3497,SH688701,卓锦股份,0,5.31
3498,SZ300791,仙乐健康,0,36.68
3499,SH603922,金鸿顺,0,28.3
3500,SH603919,金徽酒,0,19.4
3501,SZ300536,农尚环境,0,16.4
3502,SZ200011,深物业B,0,3.94
3503,SH603633,徕木股份,0,7.37
3504,BJ837748,路桥信息,0,15.51
3505,SZ300901,中胤时尚,0,7.81
3506,SZ300994,久祺股份,0,10.63
3507,SH600038,中直股份,0,37.92
3508,SH688217,睿昂基因,0,25.17
3509,SH601330,绿色动力,0,6.88
3510,SH688211,中科微至,0,30.49
3511,SH603766,隆鑫通用,0,6.42
3512,SH688659,元琛科技,0,6.65
3513,BJ837242,建邦科技,0,15.31
3514,SH603823,百合花,0,7.67
3515,SH688220,翱捷科技-U,0,37.64
3516,SZ300626,华瑞股份,0,7.4
3517,SH688677,海泰新光,0,47.84
3518,SH688244,永信至诚,0,46.83
3519,SZ002373,千方科技,0,9.8
3520,SH688686,奥普特,0,80.0
3521,SZ300680,隆盛科技,0,16.0
3522,SZ300991,创益通,0,15.78
3523,SZ002562,兄弟科技,0,3.66
3524,SZ300922,天秦装备,0,14.12
3525,SH688617,惠泰医疗,0,453.01
3526,BJ832225,利通科技,0,14.2
3527,SZ300940,南极光,0,15.62
3528,SZ300579,数字认证,0,19.65
3529,SH600017,日照港,0,2.82
3530,SH603995,甬金股份,0,16.45
3531,SH603839,安正时尚,0,5.85
3532,SZ002180,纳思达,0,23.73
3533,SH900938,海科B,0,0.163
3534,SH900947,振华B股,0,0.215
3535,SZ300848,美瑞新材,0,18.54
3536,SZ002586,*ST围海,0,2.94
3537,BJ873122,中纺标,0,42.8
3538,BJ839729,永顺生物,0,5.95
3539,SZ001206,依依股份,0,12.98
3540,SH688187,时代电气,0,48.74
3541,SH603987,康德莱,0,7.44
3542,SZ300345,华民股份,0,7.35
3543,SH688348,昱能科技,0,69.87
3544,SZ300679,电连技术,0,40.24
3545,SH688288,鸿泉物联,0,14.4
3546,SZ300318,博晖创新,0,4.89
3547,SH688699,明微电子,0,28.18
3548,SH601226,华电重工,0,5.68
3549,SH601003,柳钢股份,0,2.91
3550,SH603916,苏博特,0,8.48
3551,SZ300758,七彩化学,0,9.0
3552,SZ300853,申昊科技,0,17.2
3553,SZ300623,捷捷微电,0,14.16
3554,SH688252,天德钰,0,13.36
3555,SZ002688,金河生物,0,3.8
3556,SZ002302,西部建设,0,6.77
3557,SH603898,好莱客,0,9.05
3558,SH688683,莱尔科技,0,16.44
3559,SH603889,新澳股份,0,6.95
3560,SZ300501,海顺新材,0,12.62
3561,SZ002391,长青股份,0,5.44
3562,SZ300492,华图山鼎,0,94.79
3563,SH603897,长城科技,0,18.83
3564,SZ300752,隆利科技,0,11.35
3565,SZ300723,一品红,0,22.82
3566,SZ002490,ST墨龙,0,3.01
3567,SZ300705,九典制药,0,35.12
3568,SZ300902,国安达,0,30.69
3569,SZ002433,*ST太安,0,0.89
3570,SZ300977,深圳瑞捷,0,13.98
3571,SZ300986,志特新材,0,8.37
3572,SZ002255,海陆重工,0,5.23
3573,SZ300774,倍杰特,0,8.38
3574,SZ002264,新华都,0,5.01
3575,SH688799,华纳药厂,0,49.65
3576,SH603686,福龙马,0,9.01
3577,SZ300702,天宇股份,0,17.18
3578,SZ002211,宏达新材,0,3.49
3579,SH603617,君禾股份,0,6.2
3580,SH603712,七一二,0,22.41
3581,SZ002226,江南化工,0,4.67
3582,BJ838670,恒进感应,0,9.83
3583,SZ300983,尤安设计,0,23.49
3584,SZ300969,恒帅股份,0,74.1
3585,SH688711,宏微科技,0,26.69
3586,SZ300819,聚杰微纤,0,13.14
3587,SH688720,艾森股份,0,33.7
3588,SZ300837,浙矿股份,0,25.84
3589,SZ002160,常铝股份,0,3.99
3590,SZ300822,贝仕达克,0,10.14
3591,SZ300923,研奥股份,0,17.75
3592,SH688603,天承科技,0,43.0
3593,SZ300930,屹通新材,0,18.73
3594,SH688601,力芯微,0,42.11
3595,SH688616,西力科技,0,10.21
3596,SZ002505,鹏都农牧,0,1.13
3597,SH900908,氯碱B股,0,0.496
3598,SH688652,京仪装备,0,42.36
3599,SZ300891,惠云钛业,0,8.69
3600,SZ002324,普利特,0,11.1
3601,SZ200055,方大B,0,1.8
3602,SZ002169,智光电气,0,5.7
3603,SZ002334,英威腾,0,7.63
3604,SH688631,莱斯信息,0,61.5
3605,SZ002367,康力电梯,0,7.39
3606,SZ002190,成飞集成,0,15.5
3607,SZ300843,胜蓝股份,0,19.94
3608,SZ300816,艾可蓝,0,20.23
3609,SZ002136,安纳达,0,10.37
3610,SZ300945,曼卡龙,0,13.97
3611,SH900911,金桥B股,0,0.924
3612,SZ002135,东南网架,0,4.5
3613,BJ838402,硅烷科技,0,13.97
3614,SZ300849,锦盛新材,0,13.0
3615,SH601058,赛轮轮胎,0,15.8
3616,SH603650,彤程新材,0,25.41
3617,SH601016,节能风电,0,3.06
3618,SH603638,艾迪精密,0,15.99
3619,SH603680,今创集团,0,7.82
3620,SZ300865,大宏立,0,14.7
3621,SH900922,三毛B股,0,0.451
3622,BJ831445,龙竹科技,0,4.66
3623,BJ835857,百甲科技,0,3.63
3624,SH605058,澳弘电子,0,17.09
3625,SH900916,凤凰B股,0,0.299
3626,SZ300464,星徽股份,0,4.18
3627,SH688355,明志科技,0,13.11
3628,SZ002087,*ST新纺,0,0.81
3629,SZ002044,美年健康,0,4.71
3630,SH601700,风范股份,0,4.62
3631,SZ002010,传化智联,0,4.43
3632,SH600316,洪都航空,0,17.14
3633,SZ000833,粤桂股份,0,6.21
3634,SZ002019,亿帆医药,0,11.41
3635,SH600289,ST信通,0,1.3
3636,SH600278,东方创业,0,6.16
3637,SH600232,金鹰股份,0,4.93
3638,SZ003013,地铁设计,0,14.57
3639,SH600382,广东明珠,0,4.38
3640,SZ002084,海鸥住工,0,2.88
3641,SH600408,安泰集团,0,2.24
3642,SH600258,首旅酒店,0,15.68
3643,SH600235,民丰特纸,0,5.09
3644,SH605288,凯迪股份,0,36.78
3645,SZ002040,南京港,0,6.37
3646,SZ003038,鑫铂股份,0,32.53
3647,SH600236,桂冠电力,0,6.06
3648,SH600293,三峡新材,0,2.87
3649,SZ000836,富通信息,0,1.84
3650,SH605122,四方新材,0,11.4
3651,SH605128,上海沿浦,0,45.61
3652,SH600533,栖霞建设,0,2.27
3653,SH600526,菲达环保,0,4.75
3654,SH600370,三房巷,0,1.95
3655,SH601828,美凯龙,0,3.15
3656,SH601868,中国能建,0,2.15
3657,SH605222,起帆电缆,0,16.9
3658,SH600387,ST海越,0,5.21
3659,SH600267,海正药业,0,7.6
3660,SH600421,华嵘控股,0,7.56
3661,SZ002039,黔源电力,0,17.08
3662,SH600356,恒丰纸业,0,7.22
3663,SH600365,ST通葡,0,2.79
3664,SH600361,创新新材,0,4.3
3665,SH601865,福莱特,0,27.4
3666,BJ830946,森萱医药,0,6.97
3667,SZ002109,兴化股份,0,4.04
3668,SZ003016,欣贺股份,0,6.95
3669,SH600135,乐凯胶片,0,6.21
3670,SZ000863,三湘印象,0,3.12
3671,BJ872931,无锡鼎邦,0,9.01
3672,SH600120,浙江东方,0,3.69
3673,SZ002026,山东威达,0,7.82
3674,BJ833394,民士达,0,15.22
3675,SZ000688,国城矿业,0,14.52
3676,SZ301051,信濠光电,0,40.65
3677,SH688156,路德环境,0,15.82
3678,BJ430425,乐创技术,0,16.33
3679,SZ000697,*ST炼石,0,8.08
3680,SZ301033,迈普医学,0,30.57
3681,SZ301081,严牌股份,0,8.25
3682,SZ000637,ST实华,0,3.29
3683,SH688143,长盈通,0,22.68
3684,SH603183,建研院,0,3.58
3685,SZ301000,肇民科技,0,16.65
3686,BJ839680,广道数字,0,14.41
3687,SZ003017,大洋生物,0,18.39
3688,SZ000929,兰州黄河,0,7.56
3689,SH601515,东峰集团,0,3.98
3690,SH603139,康惠制药,0,16.0
3691,SH603100,川仪股份,0,28.2
3692,BJ872953,国子软件,0,12.77
3693,SH603135,中重科技,0,14.76
3694,SZ000677,恒天海龙,0,2.9
3695,SZ301009,可靠股份,0,8.68
3696,SZ301037,保立佳,0,13.98
3697,SZ301006,迈拓股份,0,14.51
3698,SH603192,汇得科技,0,15.91
3699,SH600216,浙江医药,0,9.66
3700,BJ834639,晨光电缆,0,4.07
3701,BJ833346,威贸电子,0,11.06
3702,BJ872925,锦好医疗,0,11.73
3703,SH600121,郑州煤电,0,4.05
3704,SZ000045,深纺织A,0,9.19
3705,SZ300354,东华测试,0,42.11
3706,SZ300631,久吾高科,0,22.2
3707,SZ001389,广合科技,0,50.38
3708,SZ002377,国创高新,0,2.7
3709,SH603458,勘设股份,0,6.83
3710,SH688448,磁谷科技,0,23.56
3711,BJ836239,长虹能源,0,14.0
3712,SZ000023,ST深天,0,3.8
3713,SZ002612,朗姿股份,0,16.55
3714,SZ002732,燕塘乳业,0,17.54
3715,SH688231,隆达股份,0,15.78
3716,SZ002741,光华科技,0,11.33
3717,SH688246,嘉和美康,0,24.4
3718,SH603338,浙江鼎力,0,63.65
3719,SH688279,峰岹科技,0,100.03
3720,SZ002949,华阳国际,0,11.5
3721,SH688282,理工导航,0,22.87
3722,SZ300802,矩子科技,0,15.45
3723,SH688232,新点软件,0,21.82
3724,SH688247,宣泰医药,0,8.21
3725,SH688728,格科微,0,15.8
3726,SZ002622,皓宸医疗,0,2.13
3727,SH688270,臻镭科技,0,45.2
3728,SZ300650,太龙股份,0,9.24
3729,SH688367,工大高科,0,13.05
3730,SZ300835,龙磁科技,0,24.48
3731,SH603320,迪贝电气,0,13.66
3732,SZ300641,正丹股份,0,7.86
3733,SH688361,中科飞测-U,0,53.1
3734,SZ002631,德尔未来,0,4.99
3735,SZ002700,ST浩源,0,6.19
3736,SH688283,坤恒顺维,0,38.28
3737,SH688298,东方生物,0,29.0
3738,SZ300665,飞鹿股份,0,7.0
3739,SH688370,丛麟科技,0,17.7
3740,BJ430564,天润科技,0,9.36
3741,SZ002320,海峡股份,0,6.19
3742,SZ300384,三联虹普,0,13.36
3743,SZ300365,恒华科技,0,5.3
3744,SZ002723,小崧股份,0,8.88
3745,SH688393,安必平,0,17.97
3746,BJ831689,克莱特,0,10.98
3747,BJ832419,路斯股份,0,9.8
3748,SZ002453,华软科技,0,6.03
3749,SH603969,银龙股份,0,6.14
3750,SZ300593,新雷能,0,8.87
3751,SZ300736,百邦科技,0,15.6
3752,SZ002392,北京利尔,0,3.58
3753,SZ002838,道恩股份,0,11.4
3754,SZ300141,和顺电气,0,7.56
3755,SH688236,春立医疗,0,20.45
3756,SH688450,光格科技,0,25.28
3757,SZ200521,虹美菱B,0,3.79
3758,SZ002666,德联集团,0,4.47
3759,SH688272,*ST富吉,0,15.53
3760,SH688330,宏力达,0,24.45
3761,SZ300391,长药控股,0,4.65
3762,SZ300472,新元科技,0,5.94
3763,SZ002942,新农股份,0,13.28
3764,SH688378,奥来德,0,29.68
3765,SZ300348,长亮科技,0,7.28
3766,SZ002545,东方铁塔,0,7.57
3767,SH688307,中润光学,0,19.9
3768,SZ002408,齐翔腾达,0,5.31
3769,SH603822,嘉澳环保,0,24.55
3770,SH603275,众辰科技,0,34.6
3771,SH603813,原尚股份,0,15.68
3772,SZ002381,双箭股份,0,8.47
3773,SZ300817,双飞集团,0,12.25
3774,SZ002570,贝因美,0,3.18
3775,BJ873132,泰鹏智能,0,13.11
3776,SH688225,亚信安全,0,13.61
3777,SZ300417,南华仪器,0,8.05
3778,SH900912,外高B股,0,0.714
3779,SZ002793,罗欣药业,0,4.36
3780,SH603885,吉祥航空,0,11.85
3781,SZ300497,富祥药业,0,8.66
3782,SZ300808,久量股份,0,16.6
3783,SZ002404,嘉欣丝绸,0,5.73
3784,BJ833751,惠同新材,0,8.32
3785,SZ300473,德尔股份,0,16.23
3786,SZ002578,闽发铝业,0,3.6
3787,SZ300479,神思电子,0,16.99
3788,SH601399,国机重装,0,2.94
3789,SZ300390,天华新能,0,19.9
3790,SZ300557,理工光科,0,27.63
3791,SZ300387,富邦股份,0,6.36
3792,SZ001255,博菲电气,0,26.7
3793,SZ301587,C中瑞股份,0,38.38
3794,SH601368,绿城水务,0,4.47
3795,SH688375,国博电子,0,65.93
3796,SZ300243,瑞丰高材,0,8.98
3797,SZ000096,广聚能源,0,11.25
3798,SH600057,厦门象屿,0,6.84
3799,SZ301578,辰奕智能,0,50.52
3800,SH600791,京能置业,0,3.61
3801,SZ301298,东利机械,0,14.48
3802,SZ300130,新国都,0,20.26
3803,SH600657,信达地产,0,3.38
3804,SH600815,厦工股份,0,2.99
3805,BJ872374,云里物里,0,9.38
3806,SH600645,中源协和,0,15.95
3807,SH603086,先达股份,0,4.7
3808,SZ301376,致欧科技,0,25.21
3809,SH603077,和邦生物,0,2.36
3810,SH688533,上声电子,0,25.23
3811,SH688567,孚能科技,0,12.47
3812,SH600599,ST熊猫,0,11.08
3813,BJ830839,万通液压,0,11.35
3814,SZ301314,科瑞思,0,32.15
3815,SH603519,立霸股份,0,12.45
3816,SZ301383,天键股份,0,35.2
3817,SH600676,交运股份,0,3.72
3818,SH601990,南京证券,0,7.42
3819,SZ000049,德赛电池,0,22.53
3820,SZ301588,美新科技,0,28.52
3821,SH688022,瀚川智能,0,13.93
3822,BJ872351,华光源海,0,6.8
3823,SH601956,东贝集团,0,5.45
3824,SZ301209,联合化学,0,19.4
3825,SZ000738,航发控制,0,17.83
3826,SZ000529,广弘控股,0,6.13
3827,SH688455,科捷智能,0,9.21
3828,SH600590,泰豪科技,0,5.25
3829,SH603429,集友股份,0,5.99
3830,SH688551,科威尔,0,44.25
3831,BJ836942,恒立钻具,0,10.09
3832,BJ836957,汉维科技,0,6.43
3833,SH605507,国邦医药,0,15.47
3834,SH600738,丽尚国潮,0,4.24
3835,SZ000567,海德股份,0,8.74
3836,SH600665,天地源,0,2.6
3837,SH688302,海创药业-U,0,27.75
3838,SZ000576,甘化科工,0,7.42
3839,SZ000516,国际医学,0,5.85
3840,SH688479,友车科技,0,17.62
3841,SZ301538,骏鼎达,0,83.6
3842,SZ300236,上海新阳,0,31.75
3843,SZ300221,银禧科技,0,6.48
3844,SZ301550,斯菱股份,0,29.72
3845,SZ002612,朗姿股份,0,16.55
3846,SZ002732,燕塘乳业,0,17.54
3847,SH688231,隆达股份,0,15.78
3848,SZ002741,光华科技,0,11.33
3849,SH688246,嘉和美康,0,24.4
3850,SH603338,浙江鼎力,0,63.65
3851,SZ001255,博菲电气,0,26.7
3852,SZ301587,C中瑞股份,0,38.38
3853,SH601368,绿城水务,0,4.47
3854,SH688375,国博电子,0,65.93
3855,SH688282,理工导航,0,22.87
3856,SZ300365,恒华科技,0,5.3
3857,SH688393,安必平,0,17.97
3858,SZ002723,小崧股份,0,8.88
3859,BJ831689,克莱特,0,10.98
3860,BJ832419,路斯股份,0,9.8
3861,BJ833751,惠同新材,0,8.32
3862,SH688307,中润光学,0,19.9
3863,SZ002408,齐翔腾达,0,5.31
3864,SH603822,嘉澳环保,0,24.55
3865,SH603275,众辰科技,0,34.6
3866,SH603813,原尚股份,0,15.68
3867,BJ873132,泰鹏智能,0,13.11
3868,SH688225,亚信安全,0,13.61
3869,SZ300417,南华仪器,0,8.05
3870,SH900912,外高B股,0,0.714
3871,SZ300808,久量股份,0,16.6
3872,SH688232,新点软件,0,21.82
3873,SH688247,宣泰医药,0,8.21
3874,SH688728,格科微,0,15.8
3875,SZ002622,皓宸医疗,0,2.13
3876,SH688361,中科飞测-U,0,53.1
3877,SZ002631,德尔未来,0,4.99
3878,SZ002700,ST浩源,0,6.19
3879,SH688283,坤恒顺维,0,38.28
3880,SH688298,东方生物,0,29.0
3881,SZ300665,飞鹿股份,0,7.0
3882,SH688370,丛麟科技,0,17.7
3883,BJ430564,天润科技,0,9.36
3884,SZ002320,海峡股份,0,6.19
3885,SZ002453,华软科技,0,6.03
3886,SZ300473,德尔股份,0,16.23
3887,SZ002578,闽发铝业,0,3.6
3888,SZ300479,神思电子,0,16.99
3889,SH601399,国机重装,0,2.94
3890,SZ300390,天华新能,0,19.9
3891,SZ300557,理工光科,0,27.63
3892,SZ300387,富邦股份,0,6.36
3893,SZ300348,长亮科技,0,7.28
3894,SZ002545,东方铁塔,0,7.57
3895,SH603969,银龙股份,0,6.14
3896,SZ300593,新雷能,0,8.87
3897,SZ300736,百邦科技,0,15.6
3898,SZ002392,北京利尔,0,3.58
3899,SH688279,峰岹科技,0,100.03
3900,SZ002949,华阳国际,0,11.5
3901,SZ300243,瑞丰高材,0,8.98
3902,SH600057,厦门象屿,0,6.84
3903,SZ301578,辰奕智能,0,50.52
3904,SZ002404,嘉欣丝绸,0,5.73
3905,SZ002793,罗欣药业,0,4.36
3906,SH603885,吉祥航空,0,11.85
3907,SZ300497,富祥药业,0,8.66
3908,SZ002381,双箭股份,0,8.47
3909,SZ300817,双飞集团,0,12.25
3910,SZ002570,贝因美,0,3.18
3911,SZ300802,矩子科技,0,15.45
3912,SH688270,臻镭科技,0,45.2
3913,SZ300650,太龙股份,0,9.24
3914,SH688367,工大高科,0,13.05
3915,SZ300835,龙磁科技,0,24.48
3916,SH603320,迪贝电气,0,13.66
3917,SZ300641,正丹股份,0,7.86
3918,SZ000055,方大集团,0,4.04
3919,SZ300278,华昌达,0,3.26
3920,SH603505,金石资源,0,31.55
3921,SH600653,申华控股,0,1.63
3922,SZ200570,苏常柴B,0,1.98
3923,SH600644,乐山电力,0,6.16
3924,SZ300125,聆达股份,0,6.45
3925,SZ300158,振东制药,0,4.47
3926,SH600617,国新能源,0,3.51
3927,SH603222,济民医疗,0,6.2
3928,SZ002807,江阴银行,0,3.83
3929,SH688523,航天环宇,0,19.43
3930,SZ002788,鹭燕医药,0,8.18
3931,SZ300246,宝莱特,0,7.1
3932,SH688300,联瑞新材,0,42.28
3933,SZ002928,华夏航空,0,5.91
3934,SZ000005,ST星源,0,0.83
3935,SH603229,奥翔药业,0,10.14
3936,SZ000045,深纺织A,0,9.19
3937,SZ300354,东华测试,0,42.11
3938,SZ300631,久吾高科,0,22.2
3939,SZ002485,ST雪发,0,3.09
3940,SZ300436,广生堂,0,17.31
3941,SZ002811,郑中设计,0,6.65
3942,SH688381,帝奥微,0,18.04
3943,BJ837821,则成电子,0,12.59
3944,SZ300120,经纬辉开,0,5.08
3945,SZ002982,湘佳股份,0,16.47
3946,SH688233,神工股份,0,18.5
3947,SZ002696,百洋股份,0,5.09
3948,SZ300329,海伦钢琴,0,4.97
3949,SZ300323,华灿光电,0,4.71
3950,SZ300472,新元科技,0,5.94
3951,SZ002942,新农股份,0,13.28
3952,SH688378,奥来德,0,29.68
3953,SZ002886,沃特股份,0,15.17
3954,SZ300592,华凯易佰,0,17.92
3955,SZ300409,道氏技术,0,10.98
3956,SH603216,梦天家居,0,10.18
3957,SZ301446,福事特,0,26.85
3958,SH688429,时创能源,0,14.69
3959,SZ002838,道恩股份,0,11.4
3960,SH688272,*ST富吉,0,15.53
3961,SH688330,宏力达,0,24.45
3962,SZ300391,长药控股,0,4.65
3963,SZ002932,明德生物,0,20.3
3964,SH600605,汇通能源,0,26.87
3965,SH603421,鼎信通讯,0,6.3
3966,SZ002956,西麦食品,0,13.21
3967,SZ002972,科安达,0,9.24
3968,SH688486,龙迅股份,0,80.47
3969,SZ002694,顾地科技,0,4.7
3970,SZ001389,广合科技,0,50.38
3971,SZ002377,国创高新,0,2.7
3972,SH603458,勘设股份,0,6.83
